Measure,Group,Day,Value
CoordC/T-unit,FFI+CW,Day 2,0.49478023973917723
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.4530247572225825
CoordC/T-unit,FFI+CW,Day 2,0.3862215186184369
CoordC/T-unit,FFI+CW,Day 2,0.4777389146322268
CoordC/T-unit,FFI+CW,Day 2,0.6285682736899194
CoordC/T-unit,FFI+CW,Day 2,0.5189474944990847
CoordC/T-unit,FFI+CW,Day 2,0.5066927659743039
CoordC/T-unit,FFI+CW,Day 2,0.5448016170766677
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.6317168415210354
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.5253613512490305
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.6313065265822326
CoordC/T-unit,FFI+CW,Day 2,0.5020203811920589
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.5322999255424042
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.6514220995143338
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.5748746024935109
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.643030326555887
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.221653840917306
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,5.472079200583697
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,5.161645955652055
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,5.60323387695566
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.506102783910079
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.7194501511133975
MLC,FFI+CW,Day 2,5.69776294399749
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.464512729646438
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.9467676706701385
MLC,FFI+CW,Day 2,5.758568264628585
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.849593673615077
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.140398895294453
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.698728787421469
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.380707768287244
MLC,FFI+CW,Day 2,6.048878898232484
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.914822079582937
MLC,FFI+CW,Day 2,5.221129341739776
MLC,FFI+CW,Day 2,5.6636833256871695
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.95697776244211
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.948237108028649
MLC,FFI+CW,Day 2,5.196250418747997
MLC,FFI+CW,Day 2,6.020061791082435
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.548819652680575
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,5.538705392094616
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,5.7936876104883455
MLC,FFI+CW,Day 2,5.455926953769962
MLC,FFI+CW,Day 2,5.720861501784565
MLC,FFI+CW,Day 2,5.71013668777956
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,5.70758808571154
MLC,FFI+CW,Day 2,5.453949910491324
MLC,FFI+CW,Day 2,5.494670354280495
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.999460933595929
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,5.59780830318835
MLC,FFI+CW,Day 2,4.825789521418382
MLC,FFI+CW,Day 2,6.08
MLC,FFI+CW,Day 2,4.69
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.656426458208499
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.033911594109266
GI,FFI+CW,Day 2,4.937881862697036
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.628807977650524
GI,FFI+CW,Day 2,4.565909808443546
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.616551727403877
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.69669540961323
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.965791674956289
GI,FFI+CW,Day 2,4.686720849542049
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.39322322246115
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.463089238607115
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.122907669542087
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.726220353666541
GI,FFI+CW,Day 2,4.767434718051574
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.444922719841494
GI,FFI+CW,Day 2,4.768837425038237
GI,FFI+CW,Day 2,4.704661196140352
GI,FFI+CW,Day 2,5.002241945182135
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.634561091706518
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.714625069242756
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.574375001867578
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.789604187775092
GI,FFI+CW,Day 2,4.796273008264146
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.690862883109312
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.548431535910705
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.647572481896458
GI,FFI+CW,Day 2,5.2949486141639035
GI,FFI+CW,Day 2,4.811184290545132
GI,FFI+CW,Day 2,5.588206106400754
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.549358574601312
GI,FFI+CW,Day 2,5.52807968424807
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.685644311289289
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.514273478274168
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.731814096411559
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.969071750551225
GI,FFI+CW,Day 2,5.372342678180057
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,5.124268051469529
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.78
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.658159209071481
GI,FFI+CW,Day 2,4.53
GI,FFI+CW,Day 2,5.73991784239232
GI,FFI+CW,Day 2,5.78
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,9.989701757742413
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,9.014628093270186
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,12.758045084623234
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,15.153694777694389
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,17.57027989732282
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,12.797867602415426
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,15.002208580116497
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,13.137702532980093
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,9.384950983219397
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,10.381296274906974
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,10.367475265024158
GramErr100,FFI+CW,Day 2,14.255029697962707
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,15.833083676650784
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,11.822926404672963
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,14.290171437145512
GramErr100,FFI+CW,Day 2,9.61695828900417
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,15.99139532101721
GramErr100,FFI+CW,Day 2,16.21624488079219
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,11.001949976798771
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,9.771658859009428
GramErr100,FFI+CW,Day 2,14.628153953232138
GramErr100,FFI+CW,Day 2,17.85800229068076
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,9.378324531818787
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,13.773272276818263
GramErr100,FFI+CW,Day 2,13.16702018875913
GramErr100,FFI+CW,Day 2,13.130267244502843
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,17.494547274835256
GramErr100,FFI+CW,Day 2,9.228548665960377
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,12.213560292956203
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,11.642887414832828
GramErr100,FFI+CW,Day 2,11.797920156036005
GramErr100,FFI+CW,Day 2,17.106579607943313
GramErr100,FFI+CW,Day 2,18.35134220803277
GramErr100,FFI+CW,Day 2,13.521867852929264
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,15.303291025182563
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,12.728073057613447
GramErr100,FFI+CW,Day 2,18.63
GramErr100,FFI+CW,Day 2,8.84
GramErr100,FFI+CW,Day 2,9.05919726217471
GramErr100,FFI+CW,Day 2,18.63
GramErrFreeC,FFI+CW,Day 2,39.800919231154765
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,24.077294796730087
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,42.815888181738885
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,37.69944101635073
GramErrFreeC,FFI+CW,Day 2,39.63025457782301
GramErrFreeC,FFI+CW,Day 2,39.43040826800661
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,46.48722386160223
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,36.289347188261665
GramErrFreeC,FFI+CW,Day 2,37.79658518791446
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,38.91412060476869
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,34.2481592029366
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.89160580329631
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,49.45555869766382
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,21.65966722916488
GramErrFreeC,FFI+CW,Day 2,21.721086459829937
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,25.294009567211702
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,22.77310831488498
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,43.97807439817931
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,39.05862893259753
GramErrFreeC,FFI+CW,Day 2,35.212589989546
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,21.248691669485194
GramErrFreeC,FFI+CW,Day 2,35.14736007182489
GramErrFreeC,FFI+CW,Day 2,38.26355999646776
GramErrFreeC,FFI+CW,Day 2,22.304686613153134
GramErrFreeC,FFI+CW,Day 2,29.85370852877481
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,33.618976789881415
GramErrFreeC,FFI+CW,Day 2,36.96779914490947
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,51.248951570664374
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,49.38976985738198
GramErrFreeC,FFI+CW,Day 2,46.70796813825323
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,20.740284344148208
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,24.810250593183447
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,41.478609720395106
GramErrFreeC,FFI+CW,Day 2,45.41061848099299
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,28.96867352988181
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,39.82594314689321
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,28.302463161767847
GramErrFreeC,FFI+CW,Day 2,48.78913817262741
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,38.48610429821909
GramErrFreeC,FFI+CW,Day 2,29.110175503281667
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,19.88
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,30.45028074359368
GramErrFreeC,FFI+CW,Day 2,52.93
GramErrFreeC,FFI+CW,Day 2,52.93
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,13.42738842402714
SpellErr100,FFI+CW,Day 2,11.765286614451298
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,13.864127087793367
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,9.427031005279577
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,18.342661287653538
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,17.611098996302015
SpellErr100,FFI+CW,Day 2,19.027928241666974
SpellErr100,FFI+CW,Day 2,13.263875430829714
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,9.47388050741013
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,17.53208361474335
SpellErr100,FFI+CW,Day 2,15.393576952481212
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,17.890899726550433
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,18.365790233308765
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,14.717555882278797
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,12.128019057957307
SpellErr100,FFI+CW,Day 2,17.201960219404338
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,13.0018908433395
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,14.00793224638113
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,15.130049741216475
SpellErr100,FFI+CW,Day 2,14.525614395315628
SpellErr100,FFI+CW,Day 2,11.365691125183918
SpellErr100,FFI+CW,Day 2,13.554198275925138
SpellErr100,FFI+CW,Day 2,10.35254838769199
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.45136377121321
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,10.669970332098279
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,16.22109965927855
SpellErr100,FFI+CW,Day 2,10.07917288659296
SpellErr100,FFI+CW,Day 2,8.948015418940408
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,18.679720821316785
SpellErr100,FFI+CW,Day 2,8.3
SpellErr100,FFI+CW,Day 2,9.680991485995126
SpellErr100,FFI+CW,Day 2,13.425176066422981
SpellErr100,FFI+CW,Day 2,11.160984238009055
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,20.74
SpellErr100,FFI+CW,Day 2,8.3
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,4.610739185230754
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,5.704313829112848
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,5.330888502061339
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,6.869547832063203
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,0.6482356207613802
Borrow100,FFI+CW,Day 2,6.262842419851756
Borrow100,FFI+CW,Day 2,4.620020595274751
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,3.8024463537360367
Borrow100,FFI+CW,Day 2,0.08883851712788093
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,-0.6284524278021046
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,6.973174908369575
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,1.8828518626398663
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,4.254345384889114
Borrow100,FFI+CW,Day 2,6.167551133767951
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,6.085059160546153
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,-1.21
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,2.353200895091479
Borrow100,FFI+CW,Day 2,0.3089175300287872
Borrow100,FFI+CW,Day 2,-0.3732953319243819
Borrow100,FFI+CW,Day 2,-0.2687049876776886
Borrow100,FFI+CW,Day 2,-0.08391239799514061
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,3.194134952714402
Borrow100,FFI+CW,Day 2,5.422085788566839
Borrow100,FFI+CW,Day 2,3.809862450596057
Borrow100,FFI+CW,Day 2,-0.8053472947546583
Borrow100,FFI+CW,Day 2,6.665785848270535
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,7.06
Borrow100,FFI+CW,Day 2,3.6021002059491414
Borrow100,FFI+CW,Day 2,0.9012991704523214
Borrow100,FFI+CW,Day 2,-1.21
